NGC,Name,Type,Constellation,Magnitude,RA,Dec,Size
I1588,,,Cet,,0.85,-23.55,
275,,Gx,Cet,12.5,0.8516666666666667,-7.066666666666666,1.5
290,,OC,Tuc,12.0,0.855,-73.15,
272,,OC,And,,0.8566666666666667,35.833333333333336,
277,,Gx,Cet,13.0,0.8583333333333333,-8.583333333333334,
I  56,,Gx,Cet,,0.8583333333333333,-12.85,1.3
I1589,,,Scl,,0.8583333333333333,-34.46666666666667,
I  55,,Gx,Psc,14.0,0.8616666666666667,7.716666666666667,0.5
276,,Gx,Cet,14.0,0.8683333333333334,-22.683333333333334,
278,,Gx,Cas,10.9,0.8683333333333334,47.55,2.2
294,,Nb,Tuc,,0.8683333333333334,-73.35,
I1591,,Gx,Cet,,0.8683333333333334,-22.683333333333334,1.3
279,,Gx,Cet,14.0,0.8716666666666666,-2.2,1.8
280,,Gx,And,14.0,0.875,24.333333333333332,
289,,Gx,Scl,12.0,0.8783333333333334,-31.2,3.7
281,,C+N,Cas,7.0,0.88,56.61666666666667,35.0
282,,Gx,Psc,14.0,0.88,30.616666666666667,
288,,Gb,Scl,8.1,0.88,-26.583333333333332,13.8
292,,Gx,Tuc,,0.88,-72.83333333333333,
I1590,,OC,Cas,,0.885,56.583333333333336,
283,,Gx,Cet,14.0,0.8883333333333333,-13.183333333333334,
I1592,,Gx,Psc,15.0,0.8916666666666667,5.766666666666667,1.1
I1597,,Gx,Tuc,,0.8916666666666667,-58.11666666666667,1.4
284,,Gx,Cet,15.0,0.8933333333333333,-13.15,
286,,Gx,Cet,14.0,0.8933333333333333,-13.1,
287,,Gx,Psc,15.0,0.8933333333333333,32.483333333333334,
291,,Gx,Cet,14.0,0.8933333333333333,-8.75,
285,,Gx,Cet,,0.895,-13.166666666666666,
I1594,,Gx,Phe,,0.895,-47.65,1.2
I1595,,Gx,Phe,,0.8966666666666666,-45.18333333333333,1.2
299,,C+N,Tuc,11.0,0.9,-72.16666666666667,
293,,Gx,Cet,14.0,0.9049999999999999,-7.233333333333333,
I1599,,Gx,Cet,15.0,0.9083333333333333,-23.483333333333334,0.8
I1593,,,Psc,,0.9116666666666667,32.5,
I1596,,Gx,Psc,15.0,0.9116666666666667,21.516666666666666,2.5
I1598,,Gx,Psc,15.0,0.9116666666666667,5.766666666666667,1.3
303,,Gx,Cet,,0.9133333333333333,-16.666666666666668,
I  57,,Gx,Psc,16.0,0.9133333333333333,11.833333333333334,1.1
300,,Gx,Scl,9.0,0.9149999999999999,-37.68333333333333,20.0
306,,C+N,Tuc,12.0,0.9149999999999999,-72.21666666666667,
297,,D*?,Cet,,0.9166666666666666,-7.35,
298,,Gx,Cet,13.0,0.9166666666666666,-7.35,
I1600,,Gx,Cet,15.0,0.9166666666666666,-23.516666666666666,0.7
I  58,,Gx,Cet,15.0,0.9183333333333333,-13.683333333333334,0.6
295,,Gx,Psc,13.0,0.92,31.516666666666666,
296,,Gx,Psc,15.0,0.9233333333333333,31.666666666666668,
I1601,,,Cet,,0.9266666666666666,-24.15,
I1602,,Gx,Cet,14.0,0.9316666666666666,-9.983333333333333,0.7
305,,Ast,Psc,,0.9333333333333333,12.1,
304,,Gx,And,14.0,0.935,24.116666666666667,
I  60,,Gx,Cet,15.0,0.935,-13.383333333333333,0.6
330,,OC,Tuc,9.6,0.9366666666666668,-72.48333333333333,2.0
301,,Gx,Cet,,0.9383333333333332,-10.666666666666666,
312,,Gx,Phe,,0.9383333333333332,-52.78333333333333,1.8
302,,*,Cet,,0.94,-10.65,
308,,*,Cet,,0.94,-1.7833333333333332,
307,,Gx,Cet,14.0,0.9433333333333334,-1.7666666666666666,
309,,Gx,Cet,11.8,0.9450000000000001,-9.916666666666666,3.1
323,,Gx,Phe,,0.9450000000000001,-52.983333333333334,1.3
I  59,gamma Cas nebula,Nb,Cas,,0.9450000000000001,61.06666666666667,10.0
310,,*,Cet,,0.9483333333333334,-1.7666666666666666,
314,,Gx,Scl,,0.9483333333333334,-31.966666666666665,1.2
319,,Gx,Phe,,0.95,-43.833333333333336,1.1
328,,Gx,Phe,,0.95,-52.916666666666664,2.8
I1603,,Gx,Phe,,0.95,-45.416666666666664,1.3
I  61,,Gx,Psc,15.0,0.9516666666666667,7.516666666666667,1.5
322,,Gx,Phe,,0.9533333333333334,-43.733333333333334,1.3
321,,Gx,Cet,,0.9566666666666667,-5.033333333333333,
311,,Gx,Psc,14.0,0.9600000000000001,30.266666666666666,
317,,Gx,And,15.0,0.9600000000000001,43.78333333333333,
I1605,,Gx,Phe,,0.9600000000000001,-48.9,1.6
339,,Gb,Tuc,11.9,0.9616666666666667,-74.48333333333333,2.2
313,,Gx,Psc,12.0,0.9633333333333333,30.35,3.6
315,,Gx,Psc,13.0,0.9633333333333333,30.35,3.2
316,,Gx,Psc,12.0,0.9633333333333333,30.35,3.6
325,,Gx,Cet,16.0,0.965,-5.133333333333334,
327,,Gx,Cet,13.0,0.965,-5.133333333333334,1.9
329,,Gx,Cet,13.0,0.9666666666666667,-5.066666666666666,1.9
I1604,,,Cet,,0.9666666666666667,-16.25,
318,,Gx,Psc,15.0,0.9683333333333334,30.416666666666668,
326,,Gx,Psc,13.2,0.9733333333333333,26.866666666666667,1.5
I1606,,,Cet,,0.9733333333333333,-12.183333333333334,
324,,Gx,Phe,,0.9766666666666667,-40.5,
331,,?,Cet,,0.9766666666666667,-2.716666666666667,
I  62,,Gx,Psc,15.0,0.9783333333333334,11.816666666666666,1.0
320,,Gx,Cet,15.0,0.98,-20.833333333333332,
332,,Gx,Psc,15.0,0.98,7.1,
333,,Gx,Cet,16.0,0.98,-16.483333333333334,
334,,Gx,Scl,,0.98,-35.13333333333333,
336,,Gx,Cet,12.0,0.98,-18.766666666666666,
I1607,,Gx,Cet,14.0,0.9816666666666667,0.6,1.1
346,,C+N,Tuc,10.3,0.985,-72.18333333333334,14.0
335,,Gx,Cet,,0.9883333333333333,-18.233333333333334,1.2
I  64,,Gx,Psc,16.0,0.99,27.05,1.3
I1608,,Gx,Scl,,0.99,-34.333333333333336,1.7
I  63,gamma Cas nebula,Nb,Cas,,0.9916666666666667,60.81666666666667,10.0
I1611,,,Tuc,,0.995,-72.35,
337,,Gx,Cet,11.6,0.9966666666666666,-7.583333333333333,2.8
I1609,,Gx,Phe,,0.9966666666666666,-40.333333333333336,1.4
I1612,,,Tuc,,1.0,-72.38333333333334,
I  67,,,Cet,,1.005,-6.916666666666667,
I  68,,,Cet,,1.0066666666666666,-6.95,
I  66,,Gx,Psc,15.0,1.0083333333333333,30.8,1.1
338,,Gx,Psc,14.0,1.01,30.65,
340,,Gx,Cet,14.0,1.01,-6.883333333333333,
341,,Gx,Cet,13.0,1.0133333333333334,-9.183333333333334,
342,,Gx,Cet,14.0,1.0133333333333334,-6.783333333333333,
343,,*,Cet,,1.0133333333333334,-23.233333333333334,
348,,Gx,Phe,,1.015,-53.25,1.1
I  65,,Gx,And,13.0,1.015,47.68333333333333,4.3
I  70,,,Cet,,1.0183333333333333,0.05,
I  71,,,Cet,,1.0216666666666667,-6.783333333333333,
345,,Gx,Cet,13.0,1.0233333333333334,-6.9,
347,,Gx,Cet,14.0,1.0233333333333334,-6.816666666666666,
I  69,,Gx,Psc,15.0,1.0233333333333334,31.05,
I  72,,,Cet,,1.025,-6.766666666666667,
344,,Gx,Cet,,1.0266666666666666,-23.266666666666666,0.9
I1610,,Gx,Cet,14.0,1.0283333333333333,-15.566666666666666,1.2
349,,Gx,Cet,13.0,1.0316666666666667,-6.816666666666666,
350,,Gx,Cet,15.0,1.0333333333333334,-6.816666666666666,
351,,Gx,Cet,14.0,1.035,-1.9166666666666665,
352,,Gx,Cet,13.0,1.035,-4.25,2.7
361,,Gb,Tuc,11.8,1.0366666666666666,-71.55,1.5
353,,Gx,Cet,14.0,1.0433333333333334,-1.9333333333333333,
360,,Gx,Tuc,,1.0483333333333333,-65.61666666666666,3.3
355,,Gx,Cet,15.0,1.0533333333333332,-6.333333333333333,
362,,Gb,Tuc,6.6,1.0533333333333332,-70.85,12.9
354,,Gx,Psc,14.0,1.055,22.333333333333332,0.9
356,,Gx,Cet,13.0,1.055,-7.0,
371,,OC,Tuc,,1.055,-72.08333333333333,8.0
357,,Gx,Cet,11.8,1.0566666666666666,-6.333333333333333,2.6
376,,,Tuc,,1.065,-72.81666666666666,
365,,Gx,Scl,,1.0683333333333334,-35.11666666666667,
I1615,,Gx,Phe,,1.0683333333333334,-51.13333333333333,1.2
I1617,,Gx,Phe,,1.0716666666666668,-51.03333333333333,1.5
359,,Gx,Cet,15.0,1.0733333333333333,-0.75,
368,,Gx,Phe,,1.0733333333333333,-43.266666666666666,
364,,Gx,Cet,14.0,1.0766666666666667,-0.85,
I1613,,Gx,Cet,9.3,1.08,2.1166666666666667,12.0
367,,?,Cet,,1.0816666666666668,-12.15,
I  73,,Gx,Psc,15.0,1.0816666666666668,4.766666666666667,
I1616,,Gx,Scl,,1.0816666666666668,-27.433333333333334,1.7
369,,Gx,Cet,,1.085,-17.75,1.3
I1614,,,Psc,,1.085,33.21666666666667,
358,,Ast,Cas,,1.0866666666666667,62.03333333333333,
395,,,Tuc,,1.0883333333333334,-72.0,
I1624,,,Tuc,,1.0883333333333334,-72.03333333333333,
I  74,,Gx,Psc,15.0,1.0983333333333334,4.083333333333333,
I1618,,Gx,Psc,16.0,1.1,32.416666666666664,1.2
363,,Gx,Cet,15.0,1.1016666666666666,-16.566666666666666,
I1626,,,Tuc,,1.1016666666666666,-73.28333333333333,
378,,Gx,Scl,14.0,1.1033333333333333,-30.183333333333334,
377,,***,Cet,,1.105,-20.05,
366,,OC,Cas,,1.1066666666666667,62.233333333333334,3.0
I1621,,,Phe,,1.1066666666666667,-46.71666666666667,
370,,-,Psc,,1.11,32.416666666666664,
372,,***,Psc,,1.1116666666666666,32.43333333333333,
373,,Gx,Psc,,1.1166666666666667,32.3,
374,,Gx,Psc,14.0,1.1183333333333334,32.766666666666666,
375,,Gx,Psc,16.0,1.1183333333333334,32.35,1.3
I1620,,Gx,Psc,14.0,1.1183333333333334,13.966666666666667,1.2
I  75,,Gx,Psc,15.0,1.12,10.85,1.6
379,,Gx,Psc,12.6,1.1216666666666666,32.516666666666666,1.8
380,,Gx,Psc,12.5,1.1216666666666666,32.483333333333334,1.6
382,,Gx,Psc,14.0,1.1233333333333333,32.4,0.4
383,,Gx,Psc,11.9,1.1233333333333333,32.416666666666664,2.3
384,,Gx,Psc,13.0,1.1233333333333333,32.3,1.1
385,,Gx,Psc,12.9,1.1233333333333333,32.31666666666667,1.5
406,,Gx,Tuc,12.0,1.1233333333333333,-69.88333333333334,3.8
I1619,,Gx,Psc,15.0,1.1233333333333333,33.06666666666667,
386,,Gx,Psc,14.1,1.125,32.36666666666667,0.9
387,,Gx,Psc,,1.125,32.38333333333333,
391,,Gx,Cet,14.0,1.125,0.9333333333333333,
I1622,,,Cet,,1.125,-17.5,
I1623,,,Cet,,1.1283333333333334,-17.466666666666665,
I1625,,Gx,Phe,,1.1283333333333334,-46.9,2.1
388,,Gx,Psc,14.3,1.13,32.31666666666667,0.8
411,,,Tuc,,1.1316666666666666,-71.76666666666667,
396,,Gx,Psc,,1.1333333333333333,4.533333333333333,
390,,Gx,Psc,,1.135,32.45,
416,,Gb,Tuc,11.0,1.135,-72.35,1.1
I  76,,Gx,Cet,15.0,1.1366666666666667,-4.533333333333333,0.7
I1627,,Gx,Phe,,1.1366666666666667,-46.1,2.5
381,,OC,Cas,9.0,1.1383333333333334,61.583333333333336,6.0
405,,D*,Phe,,1.1383333333333334,-46.666666666666664,
419,,Gb,Tuc,10.0,1.1383333333333334,-72.88333333333334,2.6
I1630,,Gx,Phe,,1.1383333333333334,-46.75,1.7
392,,Gx,Psc,14.0,1.1400000000000001,33.11666666666667,
394,,Gx,Psc,15.0,1.1400000000000001,33.13333333333333,
389,,Gx,And,15.0,1.1416666666666666,39.7,
397,,Gx,Psc,15.0,1.1416666666666666,33.1,
393,,Gx,And,13.0,1.1433333333333333,39.666666666666664,
I  77,,Gx,Cet,,1.145,-15.416666666666666,
398,,Gx,Psc,15.0,1.1466666666666667,32.5,
I  78,,Gx,Cet,,1.1466666666666667,-15.85,
I  79,,Gx,Cet,,1.1466666666666667,-15.95,0.7
I1628,,Gx,Scl,,1.1466666666666667,-28.583333333333332,1.4
I1631,,Gx,Phe,,1.1466666666666667,-46.483333333333334,1.3
422,,,Tuc,,1.1483333333333334,-71.76666666666667,
I  80,,Gx,Cet,,1.1483333333333334,-15.4,
399,,Gx,Psc,14.0,1.15,32.61666666666667,
400,,-,Psc,,1.15,32.733333333333334,
401,,-,Psc,,1.1516666666666666,32.766666666666666,
I  82,,Gx,Cet,,1.1516666666666666,-16.0,
402,,-,Psc,,1.1533333333333333,32.81666666666667,
403,,Gx,Psc,13.0,1.1533333333333333,32.75,2.1
I  81,,,Cet,,1.1533333333333333,-1.6833333333333333,
I1644,,,Tuc,,1.1533333333333333,-73.2,
I1641,,,Tuc,,1.155,-71.76666666666667,
404,,Gx,And,10.1,1.1566666666666667,35.71666666666667,4.4
I1629,,Gx,Cet,16.0,1.1566666666666667,2.5666666666666664,
409,,Gx,Scl,,1.1583333333333332,-35.8,1.5
413,,Gx,Cet,16.0,1.1583333333333332,-2.8333333333333335,
I1633,,Gx,Phe,,1.165,-45.93333333333333,3.0
415,,Gx,Scl,,1.17,-35.483333333333334,
412,,-,Cet,,1.1716666666666666,-20.016666666666666,
I  83,,Gx,Cet,15.0,1.175,1.6833333333333333,0.5
407,,Gx,Psc,14.0,1.1766666666666667,33.11666666666667,2.0
418,,Gx,Scl,13.0,1.1766666666666667,-30.216666666666665,2.3
I1632,,,Psc,,1.1783333333333332,17.683333333333334,
408,,Gx,Psc,,1.1816666666666666,33.1,
410,,Gx,Psc,13.0,1.1833333333333333,33.15,2.6
I1637,,Gx,Scl,,1.1833333333333333,-30.433333333333334,1.8
417,,Gx,Cet,15.0,1.185,-18.166666666666668,
I1634,,,Psc,,1.185,17.65,
I1635,,,Psc,,1.185,17.65,
414,,Gx,Psc,14.0,1.1883333333333335,33.1,
423,,Gx,Scl,14.0,1.19,-29.216666666666665,
424,,Gx,Scl,,1.1916666666666667,-38.083333333333336,2.1
I  84,,Gx,Cet,15.0,1.1916666666666667,1.65,
I1636,,,Psc,,1.1933333333333334,33.35,
432,,Gx,Tuc,,1.1966666666666668,-61.53333333333333,1.5
I  85,,,Cet,,1.1966666666666668,-0.4666666666666667,
I1639,,Gx,Cet,14.0,1.1966666666666668,-0.65,0.8
I1649,,Gx,Phe,,1.1966666666666668,-55.85,1.6
I1640,,Gx,Cet,15.0,1.1983333333333333,-0.6166666666666667,
I1655,,OC,Tuc,,1.1983333333333333,-71.33333333333333,
420,,Gx,Psc,13.0,1.2016666666666667,32.1,
421,,-,Psc,,1.2016666666666667,32.15,
434,,Gx,Tuc,13.0,1.2033333333333334,-58.25,1.9
I1643,,Gx,Cet,15.0,1.2033333333333334,-0.4,
I1638,,Gx,Psc,15.0,1.205,33.35,0.4
I1650,,Gx,Phe,,1.205,-50.4,1.5
I1642,,,Psc,,1.2066666666666666,15.75,
427,,Gx,Scl,15.0,1.2083333333333333,-32.05,
I1645,,,Psc,,1.2083333333333333,15.733333333333333,
I1660,,,Tuc,,1.21,-71.75,
I1662,,OC,Tuc,,1.21,-73.45,
I1646,,Gx,Psc,15.0,1.2116666666666667,15.683333333333334,0.5
426,,Gx,Cet,14.0,1.215,-0.2833333333333333,
428,,Gx,Cet,11.4,1.215,0.9833333333333333,4.1
440,,Gx,Tuc,,1.215,-58.28333333333333,1.0
425,,Gx,And,13.0,1.2166666666666668,38.8,
429,,Gx,Cet,14.0,1.2166666666666668,-0.3333333333333333,
430,,Gx,Cet,13.0,1.2183333333333333,-0.25,
I1647,,Gx,And,15.0,1.22,38.88333333333333,
438,,Gx,Scl,,1.2233333333333334,-37.93333333333333,
I  86,,Gx,Cet,,1.225,-16.233333333333334,
I1651,,,Cet,,1.225,2.1,
I1648,,,Psc,,1.2283333333333333,33.21666666666667,
439,,Gx,Scl,13.0,1.23,-31.75,
435,,Gx,Cet,15.0,1.2333333333333334,2.066666666666667,
441,,Gx,Scl,14.0,1.2333333333333334,-31.783333333333335,
I1657,,Gx,Scl,,1.2349999999999999,-32.65,2.1
I1663,,,Scl,,1.2349999999999999,-32.65,
431,,Gx,And,14.0,1.2366666666666666,33.733333333333334,
I  87,,Gx,Cet,15.0,1.2383333333333333,0.7666666666666667,
I1664,,?,Tuc,,1.2383333333333333,-69.8,
437,,Gx,Psc,14.0,1.24,5.933333333333334,
454,,Gx,Phe,,1.24,-55.4,1.9
456,,Nb,Tuc,,1.24,-73.28333333333333,15.0
I  88,,,Cet,,1.2416666666666667,0.8,
442,,Gx,Cet,15.0,1.2433333333333334,-1.0166666666666666,1.2
460,,C+N,Tuc,,1.2466666666666666,-72.3,
445,,Gx,Cet,15.0,1.2483333333333333,1.9333333333333333,
446,,Gx,Psc,15.0,1.2483333333333333,4.183333333333334,
458,,,Tuc,,1.2483333333333333,-71.55,
I1652,,Gx,Psc,14.0,1.25,31.966666666666665,1.4
443,,Gx,Psc,14.0,1.2516666666666667,33.38333333333333,
I1653,,Gx,Psc,13.5,1.2516666666666667,33.38333333333333,1.1
I1654,,Gx,Psc,14.0,1.2533333333333334,30.2,1.6
433,,OC,Cas,,1.255,60.13333333333333,3.0
448,,Gx,Cet,13.0,1.255,-1.6166666666666667,
450,,Gx,Cet,12.1,1.2583333333333333,-0.8666666666666667,3.2
465,,OC,Tuc,,1.2583333333333333,-73.33333333333333,
436,,OC,Cas,8.8,1.26,58.81666666666667,6.0
447,,Gx,Psc,14.0,1.26,33.06666666666667,2.6
I1656,,,Psc,,1.26,33.083333333333336,
I1658,,,Psc,,1.2633333333333334,31.083333333333332,
444,,Gx,Psc,14.0,1.2650000000000001,31.083333333333332,
455,,Gx,Psc,14.0,1.2666666666666666,5.183333333333334,
449,,Gx,Psc,14.3,1.2683333333333333,33.083333333333336,0.7
I  89,,Gx,Psc,,1.2683333333333333,4.3,2.3
I1659,,Gx,Psc,15.0,1.2683333333333333,30.35,1.6
451,,Gx,Psc,15.0,1.27,33.06666666666667,
I1661,,,Psc,,1.27,33.083333333333336,
452,,Gx,Psc,14.0,1.2716666666666667,31.033333333333335,
453,,***,Psc,,1.2716666666666667,33.083333333333336,
I  90,,Gx,Cet,14.0,1.275,-7.966666666666667,0.5
466,,Gx,Tuc,,1.2866666666666666,-58.916666666666664,2.1
461,,Gx,Scl,,1.2883333333333333,-33.833333333333336,1.2
I1667,,,Cet,,1.2933333333333334,-17.116666666666667,
I1665,,,And,,1.295,34.7,
459,,Gx,Psc,15.0,1.3,17.55,
462,,Gx,Psc,,1.3016666666666667,4.233333333333333,
I1666,,,Psc,,1.3083333333333333,32.46666666666667,
I  91,,,Cet,,1.3116666666666665,2.55,
I1668,,Gx,Psc,16.0,1.3133333333333335,33.18333333333333,
463,,Gx,Psc,15.0,1.315,16.316666666666666,
464,,Gx,And,,1.3166666666666667,34.96666666666667,
I  93,,Gx,Cet,14.0,1.3166666666666667,-17.066666666666666,1.2
I1674,,,Phe,,1.3166666666666667,-50.65,
457,,OC,Cas,6.4,1.3183333333333334,58.333333333333336,13.0
467,,Gx,Psc,11.9,1.32,3.3,2.4
I1670,,,Cet,,1.32,-16.85,
I  95,,,Cet,,1.3216666666666668,-12.566666666666666,
469,,Gx,Psc,15.0,1.3233333333333333,14.883333333333333,
484,,Gx,Tuc,,1.3266666666666667,-58.516666666666666,2.2
I1671,,,Cet,,1.3266666666666667,-17.1,
470,,Gx,Psc,11.9,1.3283333333333334,3.4166666666666665,3.0
468,,Gx,Psc,15.0,1.33,32.78333333333333,
471,,Gx,Psc,14.0,1.3316666666666666,14.783333333333333,
473,,Gx,Psc,13.0,1.3316666666666666,16.55,2.2
I  92,,Gx,Psc,15.0,1.3316666666666666,32.766666666666666,0.7
475,,Gx,Psc,,1.3333333333333333,14.85,
I  97,,,Psc,,1.3333333333333333,14.85,
474,,Gx,Psc,11.1,1.335,3.4166666666666665,7.9
I  94,,,Psc,,1.335,32.7,
I1669,,Gx,Psc,16.0,1.335,33.2,
476,,Gx,Psc,15.0,1.3366666666666667,16.016666666666666,
478,,Gx,Cet,15.0,1.3366666666666667,-22.366666666666667,
482,,Gx,Phe,,1.3383333333333334,-40.95,
I  96,,,Psc,,1.3383333333333334,29.666666666666668,
472,,Gx,Psc,14.0,1.3416666666666668,32.71666666666667,
I1672,,Gx,Psc,14.0,1.345,29.7,1.8
I1673,,,Psc,,1.3466666666666667,33.016666666666666,
480,,,Cet,,1.3483333333333334,-9.866666666666667,
481,,Gx,Cet,14.0,1.35,-9.2,
I  98,,Gx,Cet,15.0,1.35,-12.616666666666667,0.6
I1675,,Gx,And,14.0,1.35,34.266666666666666,0.8
I1676,,Gx,Psc,16.0,1.35,30.266666666666666,
I1678,,Gx,Psc,15.0,1.35,5.566666666666666,
I1677,,Gx,Psc,15.0,1.3533333333333333,33.233333333333334,0.9
477,,Gx,And,14.0,1.355,40.483333333333334,
479,,Gx,Psc,15.0,1.355,3.8666666666666667,
485,,Gx,Psc,14.0,1.3566666666666667,7.016666666666667,1.9
491,,Gx,Scl,13.0,1.3566666666666667,-34.05,1.5
I1681,,Gx,Cet,15.0,1.3566666666666667,0.08333333333333333,
487,,Gx,Cet,14.0,1.3633333333333333,-16.35,
488,,Gx,Psc,10.3,1.3633333333333333,5.25,5.2
489,,Gx,Psc,13.0,1.3633333333333333,9.2,
I1679,,Gx,Psc,15.0,1.3633333333333333,33.46666666666667,0.5
I1680,,Gx,Psc,15.0,1.365,33.3,0.6
483,,Gx,Psc,14.0,1.3666666666666667,33.53333333333333,
486,,Gx,Psc,15.0,1.3683333333333334,5.4,
490,,Gx,Psc,15.0,1.3683333333333334,5.366666666666666,
492,,Gx,Psc,15.0,1.37,5.416666666666667,
493,,Gx,Cet,12.5,1.37,0.95,3.8
I1682,,,Psc,,1.37,33.21666666666667,
497,,Gx,Cet,14.0,1.3733333333333333,-0.8833333333333333,2.4
I  99,,Gx,Cet,15.0,1.375,-12.95,0.5
I1683,,Gx,And,14.0,1.3766666666666667,34.45,1.7
500,,Gx,Psc,15.0,1.3783333333333334,5.4,
502,,Gx,Psc,14.0,1.38,9.05,
495,,Gx,Psc,13.2,1.3816666666666666,33.46666666666667,1.5
505,,Gx,Psc,15.0,1.3816666666666666,9.466666666666667,
I 100,,,Cet,,1.3816666666666666,-4.65,
I1684,,,Psc,,1.3816666666666666,33.38333333333333,
494,,Gx,Psc,14.0,1.3833333333333333,33.18333333333333,
I1685,,Gx,Psc,13.0,1.3833333333333333,33.18333333333333,1.9
499,,Gx,Psc,12.0,1.3866666666666667,33.46666666666667,2.0
I1686,,,Psc,,1.3866666666666667,33.43333333333333,
496,,Gx,Psc,14.0,1.3883333333333334,33.55,
498,,Gx,Psc,16.0,1.3883333333333334,33.5,
501,,Gx,Psc,15.0,1.39,33.45,
509,,Gx,Psc,15.0,1.39,9.433333333333334,1.7
I1687,,Gx,Psc,16.0,1.39,33.28333333333333,0.4
I1688,,,Psc,,1.39,33.06666666666667,
503,,Gx,Psc,15.0,1.3916666666666666,33.35,
504,,Gx,Psc,14.0,1.3916666666666666,33.21666666666667,
511,,Gx,Psc,15.0,1.3916666666666666,11.283333333333333,
506,,-,Psc,,1.3933333333333333,33.233333333333334,
507,,Gx,Psc,11.2,1.395,33.25,4.3
508,,Gx,Psc,12.8,1.395,33.28333333333333,1.6
510,,Gx,Psc,,1.395,33.43333333333333,
513,,Gx,And,13.0,1.3966666666666667,33.81666666666667,
I1689,,Gx,Psc,15.0,1.3966666666666667,33.06666666666667,0.7
I1690,,Gx,Psc,15.0,1.3966666666666667,33.166666666666664,
526,,Gx,Scl,,1.3983333333333334,-35.05,
512,,Gx,And,14.0,1.4,33.916666666666664,
527,,Gx,Scl,,1.4,-35.1,
I1693,,Gx,Cet,,1.4,-1.65,
514,,Gx,Psc,11.9,1.4016666666666666,12.916666666666666,3.5
516,,Gx,Psc,14.0,1.4016666666666666,9.55,1.6
I 101,,Gx,Psc,15.0,1.4016666666666666,9.933333333333334,1.6
518,,Gx,Psc,14.0,1.405,9.333333333333334,1.9
I 102,,Gx,Psc,16.0,1.4066666666666667,9.9,1.0
519,,Gx,Cet,,1.4083333333333332,-1.6333333333333333,
I1691,,,Psc,,1.4083333333333332,33.38333333333333,
515,,Gx,Psc,14.0,1.4100000000000001,33.483333333333334,
520,,Gx,Psc,11.2,1.4100000000000001,3.8,4.8
521,,Gx,Cet,13.0,1.4100000000000001,1.7333333333333334,3.4
534,,Gx,Scl,,1.4100000000000001,-38.11666666666667,
I 103,,Gx,Cet,15.0,1.4100000000000001,2.033333333333333,1.4
I 104,,D*,Cet,,1.4100000000000001,-1.45,
I1692,,Gx,Psc,16.0,1.4100000000000001,33.25,
517,,Gx,Psc,13.0,1.4116666666666666,33.45,
530,,Gx,Cet,14.0,1.4116666666666666,-1.5833333333333335,1.9
I 105,,Gx,Cet,16.0,1.4116666666666666,2.0833333333333335,
I 106,,,Cet,,1.4116666666666666,-1.5833333333333335,
I 108,,Gx,Cet,15.0,1.4116666666666666,-12.633333333333333,0.8
522,,Gx,Psc,14.0,1.4133333333333333,10.0,2.8
524,,Gx,Psc,10.6,1.4133333333333333,9.533333333333333,3.2
525,,Gx,Psc,14.0,1.4133333333333333,9.7,
I1694,,Gx,Cet,15.0,1.4133333333333333,1.6,
I1696,,Gx,Cet,,1.415,-1.6166666666666667,1.4
I1708,,,Hyi,,1.415,-71.18333333333334,
I1695,,,Psc,,1.4166666666666667,8.733333333333333,
544,,Gx,Scl,,1.4183333333333334,-38.083333333333336,
546,,Gx,Scl,,1.4183333333333334,-38.05,
I1697,,Gx,Cet,15.0,1.4183333333333334,0.45,
I 107,,Gx,Psc,15.0,1.42,14.883333333333333,1.2
I 109,,Gx,Cet,15.0,1.42,2.066666666666667,1.3
523,,Gx,And,14.0,1.4216666666666666,34.03333333333333,3.1
532,,Gx,Psc,14.0,1.4216666666666666,9.266666666666667,2.8
539,,Gx,Cet,14.0,1.4216666666666666,-18.15,1.8
538,,Gx,Cet,15.0,1.4233333333333333,-1.55,1.3
I1698,,,Psc,,1.4233333333333333,14.85,
I1699,,,Psc,,1.4233333333333333,14.95,
528,,Gx,And,13.0,1.425,33.68333333333333,
533,,Gx,Cet,13.0,1.425,1.7666666666666666,3.7
535,,Gx,Cet,15.0,1.425,-1.4166666666666667,1.3
549,,Gx,Scl,,1.425,-38.266666666666666,2.0
I1700,,,Psc,,1.425,14.866666666666667,
529,,Gx,And,13.0,1.4283333333333332,34.733333333333334,
541,,Gx,Cet,12.0,1.4283333333333332,-1.3833333333333333,2.7
543,,Gx,Cet,13.3,1.43,-1.3,0.7
I1701,,Gx,Psc,15.0,1.43,18.183333333333334,1.6
I 110,,,Psc,,1.4316666666666666,33.5,
I1702,,Gx,Psc,14.0,1.4316666666666666,16.6,1.5
545,,Gx,Cet,14.0,1.4333333333333333,-1.3333333333333333,3.0
547,,Gx,Cet,12.3,1.4333333333333333,-1.35,1.7
548,,Gx,Cet,,1.4333333333333333,-1.2333333333333334,1.5
I 111,,,Psc,,1.4333333333333333,33.483333333333334,
I 112,,Gx,Psc,14.0,1.4333333333333333,11.45,0.9
531,,Gx,And,15.0,1.4383333333333335,34.75,
537,,-,And,,1.4383333333333335,34.083333333333336,
I 114,,Gx,Psc,16.0,1.4383333333333335,9.933333333333334,1.6
536,,Gx,And,13.0,1.44,34.71666666666667,3.7
I 113,,,Psc,,1.44,19.2,
I1703,,Gx,Cet,,1.44,-1.6333333333333333,2.3
542,,Gx,And,15.0,1.4416666666666667,34.68333333333333,
